snapshot_ts_utc,snapshot_date,asset,expiration,tier,schwab_symbol,strike,pm_yes,pm_n_ticks,pm_asof,opt_prob,spot,diff,liquid,pm_bid,pm_ask,pm_spread,pm_one_sided,liquid_basis
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,150.0,0.9855,2,2026-07-09T15:37:23+00:00,0.9899777462340738,201.5,-0.0044777462340737,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,160.0,0.9695,2,2026-07-09T15:37:23+00:00,0.9779510417149624,201.5,-0.0084510417149623,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,170.0,0.945,2,2026-07-09T15:37:23+00:00,0.9428731535342206,201.5,0.0021268464657793,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,180.0,0.865,2,2026-07-09T15:37:23+00:00,0.8687084756663667,201.5,-0.0037084756663666,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,190.0,0.73,2,2026-07-09T15:37:23+00:00,0.730401373696585,201.5,-0.0004013736965849,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,200.0,0.54,2,2026-07-09T15:37:23+00:00,0.5389763267673944,201.5,0.0010236732326056,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,210.0,0.35,2,2026-07-09T15:37:23+00:00,0.3407566280414911,201.5,0.0092433719585088,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,220.0,0.185,2,2026-07-09T15:37:23+00:00,0.1824050185398569,201.5,0.002594981460143,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,230.0,0.095,2,2026-07-09T15:37:23+00:00,0.087193607763558,201.5,0.0078063922364419,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,240.0,0.047,2,2026-07-09T15:37:23+00:00,0.0360801135573343,201.5,0.0109198864426656,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,250.0,0.0255,2,2026-07-09T15:37:23+00:00,0.0160356060254819,201.5,0.009464393974518,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,NVDA,2026-07-31,exact,NVDA,260.0,0.016,2,2026-07-09T15:37:23+00:00,0.0060133522595557,201.5,0.0099866477404442,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,2.0,0.901,2,2026-07-09T15:37:25+00:00,1.0,5.2,-0.0989999999999999,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,2.5,0.9105,2,2026-07-09T15:37:25+00:00,1.0,5.2,-0.0895,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,3.0,0.998,2,2026-07-09T15:37:25+00:00,1.0,5.2,-0.002,False,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,3.5,0.954,2,2026-07-09T15:37:25+00:00,1.0,5.2,-0.046,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,4.0,0.8755,2,2026-07-09T15:37:25+00:00,1.0,5.2,-0.1245,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,4.5,0.975,2,2026-07-09T15:37:25+00:00,0.9399939372279572,5.2,0.0350060627720427,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,5.0,0.78,2,2026-07-09T15:37:25+00:00,0.6699666547537644,5.2,0.1100333452462356,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,5.5,0.1875,2,2026-07-09T15:37:25+00:00,0.2600262720121856,5.2,-0.0725262720121855,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,6.0,0.0285,2,2026-07-09T15:37:25+00:00,0.0500050523100356,5.2,-0.0215050523100356,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,6.5,0.2575,2,2026-07-09T15:37:25+00:00,-0.0,5.2,0.2575,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,7.0,0.003,2,2026-07-09T15:37:25+00:00,-0.0,5.2,0.003,False,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,7.5,0.0035,2,2026-07-09T15:37:25+00:00,-0.0,5.2,0.0035,False,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,OPEN,2026-07-10,exact,OPEN,8.0,0.099,2,2026-07-09T15:37:25+00:00,-0.0,5.2,0.099,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,123.0,0.864,2,2026-07-09T15:37:28+00:00,0.7949792855288537,126.54,0.0690207144711463,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,124.0,0.8075,2,2026-07-09T15:37:28+00:00,0.7249722122948037,126.54,0.0825277877051963,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,125.0,0.72,2,2026-07-09T15:37:28+00:00,0.6499646338297502,126.54,0.0700353661702497,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,126.0,0.63,2,2026-07-09T15:37:28+00:00,0.559955539671686,126.54,0.070044460328314,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,127.0,0.535,2,2026-07-09T15:37:28+00:00,0.4650469864833318,126.54,0.0699530135166682,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,128.0,0.44,2,2026-07-09T15:37:28+00:00,0.3750378923252677,126.54,0.0649621076747323,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,129.0,0.34,2,2026-07-09T15:37:28+00:00,0.2850287981672034,126.54,0.0549712018327965,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,130.0,0.26,2,2026-07-09T15:37:28+00:00,0.2100212197021499,126.54,0.04997878029785,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,131.0,0.2,2,2026-07-09T15:37:28+00:00,0.1450146516991035,126.54,0.0549853483008964,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,132.0,0.14,2,2026-07-09T15:37:28+00:00,0.0950095993890678,126.54,0.0449904006109321,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,133.0,0.1,2,2026-07-09T15:37:28+00:00,0.0650065680030464,126.54,0.0349934319969536,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,134.0,0.0755,2,2026-07-09T15:37:28+00:00,0.0450045470790321,126.54,0.0304954529209678,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-10,exact,PLTR,135.0,0.06,2,2026-07-09T15:37:28+00:00,0.0300030313860214,126.54,0.0299969686139785,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,100.0,0.943,2,2026-07-09T15:37:30+00:00,0.944543529161875,126.53,-0.001543529161875,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,102.0,0.9325,2,2026-07-09T15:37:30+00:00,0.9398664774044428,126.53,-0.0073664774044427,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,104.0,0.915,2,2026-07-09T15:37:30+00:00,0.9298442236385164,126.53,-0.0148442236385164,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,106.0,0.91,2,2026-07-09T15:37:30+00:00,0.9097997161066642,126.53,0.0002002838933358,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,108.0,0.7,2,2026-07-09T15:37:30+00:00,0.8797329548088855,126.53,-0.1797329548088855,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,110.0,0.86,2,2026-07-09T15:37:30+00:00,0.8596884472770331,126.53,0.0003115527229669,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,112.0,0.83,2,2026-07-09T15:37:30+00:00,0.8396439397451807,126.53,-0.0096439397451807,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,114.0,0.8,2,2026-07-09T15:37:30+00:00,0.7995549246814759,126.53,0.0004450753185241,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,116.0,0.77,2,2026-07-09T15:37:30+00:00,0.7544547827348078,126.53,0.0155452172651922,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,118.0,0.73,2,2026-07-09T15:37:30+00:00,0.7093546407881401,126.53,0.0206453592118598,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,PLTR,2026-07-31,exact,PLTR,120.0,0.695,2,2026-07-09T15:37:30+00:00,0.6742767526073981,126.53,0.0207232473926018,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,365.0,0.977,2,2026-07-09T15:37:32+00:00,0.9869986863993908,396.25,-0.0099986863993907,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,370.0,0.9725,2,2026-07-09T15:37:32+00:00,0.98599858535319,396.25,-0.0134985853531899,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,375.0,0.9635,2,2026-07-09T15:37:32+00:00,0.9679967665215772,396.25,-0.0044967665215771,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,380.0,0.93,2,2026-07-09T15:37:32+00:00,0.9279927246735488,396.25,0.0020072753264513,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,385.0,0.87,2,2026-07-09T15:37:32+00:00,0.8539852472546958,396.25,0.0160147527453041,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,390.0,0.74,2,2026-07-09T15:37:32+00:00,0.7219719091562015,396.25,0.0180280908437985,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,395.0,0.57,2,2026-07-09T15:37:32+00:00,0.5359531145628689,396.25,0.034046885437131,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,400.0,0.38,2,2026-07-09T15:37:32+00:00,0.3540357703550528,396.25,0.0259642296449472,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,405.0,0.22,2,2026-07-09T15:37:32+00:00,0.2100212197021498,396.25,0.0099787802978501,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,410.0,0.13,2,2026-07-09T15:37:32+00:00,0.1140115192668813,396.25,0.0159884807331186,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,415.0,0.07,2,2026-07-09T15:37:32+00:00,0.0560056585872399,396.25,0.01399434141276,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,420.0,0.0445,2,2026-07-09T15:37:32+00:00,0.0280028292936199,396.25,0.01649717070638,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-10,exact,TSLA,425.0,0.0325,2,2026-07-09T15:37:32+00:00,0.01400141464681,396.25,0.01849858535319,True,,,,,volume_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,320.0,0.695,2,2026-07-09T15:37:34+00:00,0.9518931819235542,396.25,-0.2568931819235542,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,330.0,0.89,2,2026-07-09T15:37:34+00:00,0.9268375475087388,396.25,-0.0368375475087386,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,340.0,0.84,2,2026-07-09T15:37:34+00:00,0.8927618847045895,396.25,-0.0527618847045895,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,350.0,0.825,2,2026-07-09T15:37:34+00:00,0.8446550666281437,396.25,-0.0196550666281437,True,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,360.0,0.725,2,2026-07-09T15:37:34+00:00,0.7845215440325866,396.25,-0.0595215440325865,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,370.0,0.655,2,2026-07-09T15:37:34+00:00,0.711359091541325,396.25,-0.056359091541325,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,380.0,0.585,2,2026-07-09T15:37:34+00:00,0.624165483777767,396.25,-0.039165483777767,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,390.0,0.52,2,2026-07-09T15:37:34+00:00,0.5419830028971724,396.25,-0.0219830028971723,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,400.0,0.455,2,2026-07-09T15:37:34+00:00,0.4510014194666795,396.25,0.0039985805333204,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,410.0,0.225,2,2026-07-09T15:37:34+00:00,0.3708233893392695,396.25,-0.1458233893392695,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,420.0,0.515,2,2026-07-09T15:37:34+00:00,0.2936520353416379,396.25,0.2213479646583621,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,430.0,0.2,2,2026-07-09T15:37:34+00:00,0.2275051604865249,396.25,-0.0275051604865248,False,,,,,current_book_backfill
2026-07-09T15:31:30+00:00,2026-07-09,TSLA,2026-07-31,exact,TSLA,440.0,0.155,2,2026-07-09T15:37:34+00:00,0.1733849901505234,396.25,-0.0183849901505234,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,280.0,0.9915,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.2405251605039777,False,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,285.0,0.9885,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.2375251605039777,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,290.0,0.985,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.2340251605039777,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,295.0,0.9795,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.2285251605039777,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,300.0,0.9755,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.2245251605039777,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,305.0,0.955,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.2040251605039776,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,310.0,0.83,2,2026-07-09T15:42:29+00:00,0.7509748394960223,314.71,0.0790251605039776,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,315.0,0.48,2,2026-07-09T15:42:29+00:00,0.4920497147307512,314.71,-0.0120497147307512,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,320.0,0.145,2,2026-07-09T15:42:29+00:00,0.1520153590225085,314.71,-0.0070153590225085,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,325.0,0.0415,2,2026-07-09T15:42:29+00:00,0.0300030313860214,314.71,0.0114969686139785,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,330.0,0.0215,2,2026-07-09T15:42:29+00:00,0.0080008083696057,314.71,0.0134991916303942,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,335.0,0.011,2,2026-07-09T15:42:29+00:00,-0.0,314.71,0.011,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-10,exact,AAPL,340.0,0.0065,2,2026-07-09T15:42:29+00:00,-0.0,314.71,0.0065,False,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,220.0,0.966,2,2026-07-09T15:42:32+00:00,0.9779510417149624,314.7,-0.0119510417149624,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,230.0,0.962,2,2026-07-09T15:42:32+00:00,0.9779510417149624,314.7,-0.0159510417149624,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,240.0,0.9595,2,2026-07-09T15:42:32+00:00,0.9779510417149624,314.7,-0.0184510417149623,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,250.0,0.965,2,2026-07-09T15:42:32+00:00,0.9779510417149624,314.7,-0.0129510417149624,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,260.0,0.9715,2,2026-07-09T15:42:32+00:00,0.9779510417149624,314.7,-0.0064510417149623,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,270.0,0.945,2,2026-07-09T15:42:32+00:00,0.9699332387022214,314.7,-0.0249332387022214,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,280.0,0.91,2,2026-07-09T15:42:32+00:00,0.9378620266512576,314.7,-0.0278620266512574,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,290.0,0.465,2,2026-07-09T15:42:32+00:00,0.8747218279259223,314.7,-0.4097218279259223,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,300.0,0.76,2,2026-07-09T15:42:32+00:00,0.7644770365007341,314.7,-0.004477036500734,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,310.0,0.5,2,2026-07-09T15:42:32+00:00,0.6141432300118409,314.7,-0.1141432300118409,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,320.0,0.485,2,2026-07-09T15:42:32+00:00,0.4209346581689008,314.7,0.0640653418310991,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,330.0,0.2115,2,2026-07-09T15:42:32+00:00,0.2565696964077109,314.7,-0.0450696964077109,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AAPL,2026-07-31,exact,AAPL,340.0,0.0855,2,2026-07-09T15:42:32+00:00,0.129287073580448,314.7,-0.043787073580448,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,215.0,0.8995,2,2026-07-09T15:42:34+00:00,0.9959995958151971,241.72,-0.0964995958151971,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,220.0,0.9695,2,2026-07-09T15:42:34+00:00,0.9959995958151971,241.72,-0.0264995958151971,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,225.0,0.9785,2,2026-07-09T15:42:34+00:00,0.9959995958151971,241.72,-0.0174995958151971,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,230.0,0.97,2,2026-07-09T15:42:34+00:00,0.9799979790759856,241.72,-0.0099979790759857,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,235.0,0.905,2,2026-07-09T15:42:34+00:00,0.8959894911951257,241.72,0.0090105088048743,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,240.0,0.64,2,2026-07-09T15:42:34+00:00,0.6459642296449473,241.72,-0.0059642296449472,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,245.0,0.24,2,2026-07-09T15:42:34+00:00,0.2740276866589956,241.72,-0.0340276866589956,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,250.0,0.05,2,2026-07-09T15:42:34+00:00,0.0600060627720428,241.72,-0.0100060627720428,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,255.0,0.0245,2,2026-07-09T15:42:34+00:00,0.0100010104620071,241.72,0.0144989895379928,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,260.0,0.022,2,2026-07-09T15:42:34+00:00,0.0020002020924014,241.72,0.0199997979075985,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,265.0,0.019,2,2026-07-09T15:42:34+00:00,-0.0,241.72,0.019,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,270.0,0.031,2,2026-07-09T15:42:34+00:00,0.0,241.72,0.031,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-10,exact,AMZN,275.0,0.007,2,2026-07-09T15:42:34+00:00,-0.0,241.72,0.007,False,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,170.0,0.9625,2,2026-07-09T15:42:36+00:00,0.975946590961777,241.64,-0.013446590961777,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,180.0,0.9825,2,2026-07-09T15:42:36+00:00,0.975946590961777,241.64,0.0065534090382229,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,190.0,0.5,2,2026-07-09T15:42:36+00:00,0.975946590961777,241.64,-0.475946590961777,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,200.0,0.495,2,2026-07-09T15:42:36+00:00,0.9559020834299248,241.64,-0.4609020834299246,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,210.0,0.48,2,2026-07-09T15:42:36+00:00,0.9087974907300717,241.64,-0.4287974907300715,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,220.0,0.78,2,2026-07-09T15:42:36+00:00,0.8155905307069578,241.64,-0.0355905307069577,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,230.0,0.5,2,2026-07-09T15:42:36+00:00,0.6742767526073983,241.64,-0.1742767526073982,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,240.0,0.495,2,2026-07-09T15:42:36+00:00,0.5289540730014684,241.64,-0.0339540730014683,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,250.0,0.505,2,2026-07-09T15:42:36+00:00,0.3557900086903804,241.64,0.1492099913096195,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,260.0,0.24,2,2026-07-09T15:42:36+00:00,0.2355229634992659,241.64,0.004477036500734,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,270.0,0.52,2,2026-07-09T15:42:36+00:00,0.1443204542293373,241.64,0.3756795457706626,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,280.0,0.5,2,2026-07-09T15:42:36+00:00,0.0781735793742244,241.64,0.4218264206257756,False,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,AMZN,2026-07-31,exact,AMZN,290.0,0.0405,2,2026-07-09T15:42:36+00:00,0.0310689866743712,241.64,0.0094310133256287,True,,,,,current_book_backfill
2026-07-09T15:38:38+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,330.0,0.9755,2,2026-07-09T15:42:38+00:00,0.8659864598091043,353.68,0.1095135401908957,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,335.0,0.984,2,2026-07-09T15:42:38+00:00,0.8659864598091043,353.68,0.1180135401908957,True,,,,,volume_backfill
2026-07-09T15:38:38+00:00,2026-07-09,GOOGL,2026-07-10,exact,GOOGL,340.0,0.9445,2,2026-07-09T15:42:38+00:00,0.8659864598091043,353.68,0.0785135401908957,True,,,,,volume_backfill
